Name,HullIndexParent,WeaponType,ScaleX,ScaleY,ScaleZ,PositionX,PositionY,PositionZ,OrientationW,OrientationX,OrientationY,OrientationZ,ObjectMass,ObjectMaterial,ObjectMaximumLife,ObjectArmor,DestructionDelay,EffectMultiplierKill,EffectMultiplierDestroy,EffectsMaskKill,EffectsMaskDestroy,LocalDirectionX,LocalDirectionY,LocalDirectionZ,WeaponPriority,WeaponBehaviour,ReloadTime,HasLock,AffectorType,AffectorScaleFactor,AffectorPowerFactor,AffectorPositionX,AffectorPositionY,AffectorPositionZ,FiringTurnMaximum,FiringTurnStart,FiringTurnEnd,Roll,FiringPositionX,FiringPositionY,FiringPositionZ,FiringDirectionX,FiringDirectionY,FiringDirectionZ,Fitness
Argos-mutated,2,6,0.88,0.88,1.12,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,1.0,1,2,11.0,0,-1,0.88,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000001,0.0,-0.112,0.88,0.88
Argos-mutated,3,6,0.87,1.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,87.0,0.0,0.0,1.0,1.13,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,1.0,1,2,12.43,0,-1,0.87,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.113,0.87,0.87
Argos-mutated,4,6,1.0,0.89,0.89,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.11,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.89,1,2,9.79,0,-1,1.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,-0.08900000000000001,1.0,0.89
Orion-mutated,15,0,0.22,0.253,0.22,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0,115.0,0.0,0.0,1.0,0.85,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.85,0,2,0.23,0,-1,0.85,1.0,0.0,0.0,0.0,14.45,12.75,17.0,0.0,0.0,0.0,0.3,0.0,0.0,0.85,0.85
Orion-mutated,16,0,0.1892,0.1892,0.2508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,86.0,0.0,0.0,1.0,1.1400000000000001,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.86,0,2,0.17200000000000001,0,-1,1.1400000000000001,0.86,0.0,0.0,0.0,19.38,17.1,17.0,0.0,0.0,0.0,0.3,0.0,0.0,0.86,0.86
Orion-mutated,3,0,0.86,0.86,1.1400000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,86.0,0.0,0.0,1.0,1.1400000000000001,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.86,0,2,0.2,0,-1,0.86,1.1400000000000001,0.0,0.0,0.0,14.62,15.0,14.62,0.0,0.0,0.0,0.34199999999999997,0.0,0.0,0.86,0.86
Orion-mutated,5,0,1.0,1.11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,111.0,0.0,0.0,1.11,0.89,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.11,0,2,0.2,0,-1,1.0,1.11,0.0,0.0,0.0,17.0,16.65,17.0,0.0,0.0,0.0,0.267,0.0,0.0,0.89,0.89
Orion-mutated,7,0,1.1400000000000001,0.86,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,114.0,0.0,0.0,0.86,0.86,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,0,2,0.228,0,-1,1.0,1.1400000000000001,0.0,0.0,0.0,19.38,12.9,17.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.86
Orion-mutated,9,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,0,2,0.2,0,-1,1.0,1.11,0.0,0.0,0.0,17.0,16.65,15.129999999999999,0.0,0.0,0.0,0.33299999999999996,0.0,0.0,1.11,0.89
Orion-mutated,11,0,1.0,1.0,1.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.0,1.12,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.88,0,2,0.224,0,-1,1.0,0.88,0.0,0.0,0.0,19.04,16.8,17.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.88
Orion-mutated,31,0,0.75,0.75,0.8325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.11,1.11,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.89,2,2,0.17800000000000002,0,-1,0.89,1.11,0.0,0.0,0.0,40.0,0.0,10.0,0.0,0.0,0.0,1.1125,0.0,0.0,1.11,0.89
Orion-mutated,32,0,0.675,0.75,0.825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.1,1.1,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,2,2,0.2,0,-1,1.1,0.9,0.0,0.0,0.0,40.0,0.0,9.0,0.0,0.0,0.0,1.25,0.0,0.0,1.1,0.9
Orion-mutated,33,0,1.5819999999999999,1.218,1.4,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.87,0.87,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.87,3,2,0.226,0,-1,1.13,1.13,0.0,0.0,0.0,50.0,0.0,8.7,0.0,0.0,0.0,1.4125,0.0,0.0,1.13,0.87
Orion-mutated,34,0,1.5399999999999998,1.26,1.5399999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,3,2,0.22000000000000003,0,-1,1.0,1.0,0.0,0.0,0.0,45.0,0.0,11.0,0.0,0.0,0.0,1.25,0.0,0.0,1.1,0.9
Orion-mutated,35,0,1.76,2.24,1.76,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,4,2,0.2,0,-1,0.88,1.12,0.0,0.0,0.0,67.2,0.0,17.6,0.0,0.0,0.0,2.25,0.0,0.0,1.12,0.88
Orion-mutated,36,0,1.74,1.74,2.26,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.13,0.87,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,4,2,0.226,0,-1,0.87,1.0,0.0,0.0,0.0,60.0,0.0,20.0,0.0,0.0,0.0,2.25,0.0,0.0,1.0,0.87
Teuthus-mutated,1,6,1.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.1,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.9,1,2,1.0,0,-1,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.9,0.9
Teuthus-mutated,1,6,1.1400000000000001,1.0,0.86,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.86,1,2,1.0,0,-1,1.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1254,0.0946,0.08600000000000001,-0.0086,0.0114,1.1400000000000001,0.86
Teuthus-mutated,1,6,1.0,1.0,0.87,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,87.0,0.0,0.0,1.0,1.13,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.87,1,2,0.87,0,-1,1.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09570000000000001,0.09570000000000001,0.08700000000000001,0.01,0.0087,1.13,0.87
Teuthus-mutated,1,6,1.11,1.0,0.89,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,1.0,1,2,1.0,0,-1,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0979,-0.0979,0.08900000000000001,-0.01,-0.0111,0.89,0.89
Teuthus-mutated,1,6,0.85,1.15,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0,115.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,1.15,1,2,1.15,0,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.11,0.1,0.0085,-0.01,0.85,0.85
Teuthus-mutated,0,3,1.1,1.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.1,0.9,00000001010000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.9,3,2,9.0,0,-1,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49500000000000005,0.49500000000000005,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,0,3,1.0,1.0,1.1400000000000001,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.86,0.86,00000001010000000000000000010110,00000000101000000000000000010110,0.0,0.0,1.0,3,2,10.0,0,-1,1.1400000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47300000000000003,0.47300000000000003,0.0,0.0,0.0,1.1400000000000001,0.86
Teuthus-mutated,0,3,1.0,0.87,0.87,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.87,0.87,00000001010000000000000000010110,00000000101000000000000000010110,0.0,0.0,1.13,3,2,8.7,0,-1,0.87,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6215,-0.6215,0.0,0.0,0.0,1.13,0.87
Teuthus-mutated,0,3,1.0,1.13,0.87,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.87,3,2,11.3,0,-1,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,-0.55,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,9,6,0.89,1.0,0.89,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.0,0.89,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.89,2,2,1.11,0,-1,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534,0.0,0.0,0.89,0.89
Teuthus-mutated,17,6,1.11,1.0,0.89,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0,111.0,0.0,0.0,1.0,1.11,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,1.0,2,2,1.0,0,-1,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534,0.0,0.0,1.0,0.89
Teuthus-mutated,25,6,0.9,0.9,1.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,110.0,0.0,0.0,1.1,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.9,2,2,1.0,0,-1,1.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.1,0.9
Teuthus-mutated,31,6,1.1400000000000001,1.0,0.86,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.1400000000000001,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,1.1400000000000001,2,2,1.1400000000000001,0,-1,0.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.1400000000000001,0.86
Teuthus-mutated,10,0,1.0,0.89,0.89,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0,111.0,0.0,0.0,1.11,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.89,3,2,5.55,0,-1,0.89,0.89,0.0,0.0,0.0,1.0,0.89,1.0,0.0,0.0,0.0555,1.11,0.0,0.25,1.0,0.89
Teuthus-mutated,10,0,1.0,0.89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.11,1.11,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.89,3,2,4.45,0,-1,0.89,0.89,0.0,0.0,0.0,1.11,0.89,1.11,0.0,0.0,-0.05,1.11,0.0,-0.2225,1.11,0.89
Teuthus-mutated,10,0,0.89,1.0,1.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,111.0,0.0,0.0,0.89,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,3,2,4.45,0,-1,0.89,1.11,0.0,0.0,0.0,0.89,1.11,1.11,0.0,0.044500000000000005,0.0,1.11,0.2775,0.0,0.89,0.89
Teuthus-mutated,10,0,1.13,0.87,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,113.0,0.0,0.0,1.13,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,3,2,5.65,0,-1,1.13,1.0,0.0,0.0,0.0,1.13,1.0,0.87,0.0,-0.043500000000000004,0.0,0.87,-0.2825,0.0,1.13,0.87
Teuthus-mutated,18,0,1.0,1.13,1.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,113.0,0.0,0.0,1.13,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.87,3,2,4.35,0,-1,1.0,0.87,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.05,1.13,0.0,0.25,0.87,0.87
Teuthus-mutated,18,0,0.86,1.0,0.86,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,114.0,0.0,0.0,0.86,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,3,2,5.7,0,-1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.05,1.0,0.0,-0.25,0.86,0.86
Teuthus-mutated,18,0,1.0,0.89,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.0,0.89,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.11,3,2,4.45,0,-1,1.11,1.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.05,0.0,0.89,0.2225,0.0,0.89,0.89
Teuthus-mutated,18,0,1.1,1.0,1.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,1.1,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,3,2,5.0,0,-1,1.1,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,-0.045,0.0,0.9,-0.275,0.0,0.9,0.9
Teuthus-mutated,11,0,1.0,1.1,1.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.1,0.9,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,4,2,0.22000000000000003,0,-1,0.9,1.1,0.0,0.0,0.0,20.9,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,0.9
Teuthus-mutated,19,0,1.13,0.87,1.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.87,0.87,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,4,2,0.17400000000000002,0,-1,1.0,1.13,0.0,0.0,0.0,19.0,10.0,16.53,0.0,0.0,0.0,1.13,0.0,0.0,0.87,0.87
Vermis-mutated,3,0,0.33599999999999997,0.264,0.33599999999999997,-0.5264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.12,1.12,00000001010000000000000000010110,00000000000000000000000000000000,-0.88,0.0,0.0,2,2,0.224,0,-1,0.88,1.0,0.0,0.0,0.0,14.0,0.0,3.52,0.0,0.0,0.0,1.25,0.0,0.0,1.12,0.88
Vermis-mutated,3,0,0.33299999999999996,0.267,0.3,0.5216999999999999,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.0,1.11,00000001010000000000000000010110,00000000000000000000000000000000,1.0,0.0,0.0,2,2,0.222,0,-1,1.0,1.0,0.0,0.0,0.0,12.46,0.0,3.56,0.0,0.0,0.0,1.1125,0.0,0.0,0.89,0.89
Vermis-mutated,5,0,0.33299999999999996,0.33299999999999996,0.267,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.89,0.89,00000001010000000000000000010110,00000000000000000000000000000000,-0.89,0.0,0.0,2,2,0.2,0,-1,1.0,1.11,0.0,0.0,0.0,14.0,5.55,9.0,0.0,0.0,0.0,1.25,0.0,0.0,0.89,0.89
Vermis-mutated,5,0,0.3,0.261,0.261,0.64,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.13,1.13,00000001010000000000000000010110,00000000000000000000000000000000,0.87,0.0,0.0,2,2,0.226,0,-1,0.87,0.87,0.0,0.0,0.0,14.0,5.65,10.17,0.0,0.0,0.0,1.4125,0.0,0.0,1.0,0.87
Vermis-mutated,7,0,0.267,0.267,0.33299999999999996,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.11,0.89,00000001010000000000000000010110,00000000000000000000000000000000,-1.0,0.0,0.0,2,2,0.222,0,-1,0.89,1.11,0.0,0.0,0.0,15.54,10.0,12.46,0.0,0.0,0.0,1.25,0.0,0.0,1.0,0.89
Vermis-mutated,7,0,0.3,0.27,0.32999999999999996,0.846,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,110.0,0.0,0.0,1.0,0.9,00000001010000000000000000010110,00000000000000000000000000000000,1.0,0.0,0.0,2,2,0.18,0,-1,1.0,0.9,0.0,0.0,0.0,15.4,11.0,15.4,0.0,0.0,0.0,1.375,0.0,0.0,1.0,0.9
Vermis-mutated,8,3,0.9,0.9,1.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,1.1,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,2,2,9.0,0,-1,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,-0.9,0.9
Vermis-mutated,8,3,1.15,0.85,1.15,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0,85.0,0.0,0.0,1.0,1.15,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.85,2,2,11.5,0,-1,1.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,-0.6375,1.0,0.0,-1.0,0.85
Vermis-mutated,8,3,0.9,0.9,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,1.1,1.1,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.9,2,2,10.0,0,-1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,-0.75,-1.0,0.0,-0.9,0.9
Vermis-mutated,0,0,1.11,0.89,1.0,0.0,0.0,0.89,1.11,0.0,0.0,0.0,0.0,0,111.0,0.0,0.0,0.89,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.11,2,2,3.0,0,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.89,0.89
Vermis-mutated,0,0,1.0,1.0,1.0,0.0,0.0,0.88,1.12,0.0,0.0,0.0,0.0,0,112.0,0.0,0.0,1.12,0.88,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,2,2,2.64,0,-1,1.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00619168,0.007036,0.111444144,0.06191680000000001,0.06191680000000001,0.87563256,0.88
Vermis-mutated,0,0,0.9,0.9,0.9,0.0,0.0,1.1,0.9,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,1.1,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.9,2,2,3.0,0,-1,1.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007036,0.007739599999999999,0.0995037,-0.063324,0.07036,1.0945407,0.9
Vermis-mutated,0,0,0.88,0.88,1.0,0.0,0.0,0.88,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.12,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,2,2,3.0,0,-1,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007036,-0.00619168,0.087563256,0.07036,-0.06191680000000001,0.87563256,0.88
Vermis-mutated,0,0,1.0,0.85,0.85,0.0,0.0,1.15,1.0,0.0,0.0,0.0,0.0,0,85.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,2,2,3.0,0,-1,1.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007036,-0.007036,0.11442925500000001,-0.07036,-0.059806000000000005,0.8457814499999999,0.85
Argos-mutated,34,3,1.1,0.9,1.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,11.0,0,110.0,0.0,0.0,1.1,0.9,00000000001000000000000000010110,00000000011000000000000000010110,0.0,0.0,1.1,2,2,11.0,0,-1,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5137,-0.9440999999999999,0.0,0.0,-1.1,0.9
Argos-mutated,35,3,1.0,1.1,0.9,0.0,0.0,0.0,1.1,0.0,0.0,0.0,10.0,0,100.0,0.0,0.0,1.0,1.1,00000000001000000000000000010110,00000000011000000000000000010110,0.0,0.0,0.9,2,2,10.0,0,-1,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.467,-0.9440999999999999,0.0,0.0,-0.9,0.9
Argos-mutated,11,3,1.11,1.11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.0,0.89,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.11,1,2,1.11,0,-1,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10679999999999999,0.0,0.0,0.89,0.89
Argos-mutated,12,3,1.0,0.9,0.9,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0,110.0,0.0,0.0,0.9,1.1,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.1,1,2,1.0,0,-1,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.9,0.9
Argos-mutated,13,3,1.1,1.1,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,1.0,1.1,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,1,2,0.9,0,-1,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,1.1,0.9
Argos-mutated,14,3,0.88,1.0,1.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.88,1.12,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.88,1,2,0.88,0,-1,1.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056,0.0,0.0,1.12,0.88
Argos-mutated,15,3,1.12,1.12,1.12,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0,88.0,0.0,0.0,1.12,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.12,1,2,0.88,0,-1,1.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.12,0.88
Argos-mutated,16,3,1.0,1.0,1.13,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,113.0,0.0,0.0,0.87,0.87,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,1,2,1.13,0,-1,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10439999999999999,0.0,0.0,1.0,0.87
Argos-mutated,17,3,1.0,0.85,1.15,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0,115.0,0.0,0.0,0.85,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.85,1,2,1.15,0,-1,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.15,0.85
Argos-mutated,18,3,1.0,0.9,0.9,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0,110.0,0.0,0.0,1.1,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.1,1,2,1.1,0,-1,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.9,0.9
Argos-mutated,19,3,1.0,0.88,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,112.0,0.0,0.0,0.88,0.88,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.88,1,2,0.88,0,-1,1.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.88,0.88
Argos-mutated,20,3,1.15,1.0,1.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,115.0,0.0,0.0,0.85,0.85,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.15,1,2,0.85,0,-1,1.15,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13799999999999998,0.0,0.0,1.15,0.85
Argos-mutated,0,3,1.13,1.13,1.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,113.0,0.0,0.0,0.87,0.87,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,1.0,1,2,4.35,0,-1,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0,1.13,0.87
Argos-mutated,32,3,1.0,0.88,1.12,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0,88.0,0.0,0.0,1.12,1.12,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.88,2,2,5.6,0,-1,1.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.0,0.0,1.12,0.88
Argos-mutated,33,3,1.0,1.0,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.88,0.88,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,1.12,2,2,5.6,0,-1,0.88,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5720000000000001,0.0,0.0,1.12,0.88
