Name,HullIndexParent,HullType,ScaleX,ScaleY,ScaleZ,PositionX,PositionY,PositionZ,OrientationW,OrientationX,OrientationY,OrientationZ,ObjectMass,ObjectMaterial,ObjectMaximumLife,ObjectArmor,DestructionDelay,EffectMultiplierKill,EffectMultiplierDestroy,EffectsMaskKill,EffectsMaskDestroy,LocalDirectionX,LocalDirectionY,LocalDirectionZ,Fitness
MobulaMuDummy-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaMuVersus-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaOmega-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,4,1.0,0.0,0.0,4.0,8.0,00000001110000000000000000011100,00000001110000000000000000011110,0.0,0.0,0.0,1
MobulaOmega-baseline,-1,0,1.0,1.0,1.0,-1.4,0.59,-0.65,0.915,0.049,-0.379,-0.12,0.0001,4,1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
MobulaOmega-baseline,-1,0,1.0,1.0,1.0,1.4,0.59,-0.65,-0.12,0.379,-0.049,0.915,0.0001,4,1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
MobulaOmega-baseline,-1,0,1.0,1.0,1.0,-1.4,-0.59,-0.65,0.915,-0.049,-0.379,0.12,0.0001,4,1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
MobulaOmega-baseline,-1,0,1.0,1.0,1.0,1.4,-0.59,-0.65,0.12,0.379,0.049,0.915,0.0001,4,1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
MobulaOmega-baseline,-1,0,1.0,1.0,1.0,-3.3,1.0,-2.0,0.0,0.0,0.0,1.0,0.0001,4,1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
MobulaOmega-baseline,-1,0,1.0,1.0,1.0,3.3,1.0,-2.0,0.0,0.0,0.0,1.0,0.0001,4,1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
MobulaOmega-baseline,-1,0,1.0,1.0,1.0,-3.3,-1.0,-2.0,0.0,0.0,0.0,1.0,0.0001,4,1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
MobulaOmega-baseline,-1,0,1.0,1.0,1.0,3.3,-1.0,-2.0,0.0,0.0,0.0,1.0,0.0001,4,1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
MobulaOmega-baseline,-1,0,1.0,1.0,1.0,-0.55,0.0,1.29,0.0,0.0,0.0,1.0,0.0001,4,1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
MobulaOmega-baseline,-1,0,1.0,1.0,1.0,0.55,0.0,1.29,0.0,0.0,0.0,1.0,0.0001,4,1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
MobulaPsi-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,100.0,4,1.0,0.0,0.0,4.0,8.0,00000001110000000000000000011100,00000001110000000000000000011110,0.0,0.0,0.0,1
MobulaPsiDummy-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaPsiVersus-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaTau-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,100.0,4,1.0,0.0,0.0,4.0,8.0,00000001110000000000000000011100,00000001110000000000000000011110,0.0,0.0,0.0,1
MobulaTauDummy-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaTauVersus-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaXi-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,100.0,4,1.0,0.0,0.0,4.0,8.0,00000001110000000000000000011100,00000001110000000000000000011110,0.0,0.0,0.0,1
MobulaXiDummy-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,0,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaXiVersus-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
Mothership-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,100.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,5,1000.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,0.812,-0.275,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-0.429,0.44,-0.36,0.7071,0.0,-0.7071,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-0.647,0.44,-0.36,0.7071,0.0,-0.7071,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.429,0.44,-0.36,0.7071,0.0,0.7071,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.647,0.44,-0.36,0.7071,0.0,0.7071,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-0.569,-0.149,0.285,0.7071,0.0,-0.7071,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-0.786,-0.149,0.285,0.7071,0.0,-0.7071,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.569,-0.149,0.285,0.7071,0.0,0.7071,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.786,-0.149,0.285,0.7071,0.0,0.7071,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,-0.334,0.743,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,-0.334,0.986,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,0.0,-0.878,0.0,0.0,1.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,1.0,-1.15,0.7071,0.0,0.0,0.7071,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,-1.0,-1.15,0.7071,0.0,0.0,0.7071,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,0.22,0.22,0.22,0.0,1.5,-0.976,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,0.22,0.22,0.22,0.0,-1.5,-0.976,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,1.8,-0.544,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,-1.8,-0.544,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.666,1.0,1.666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.666,1.0,1.666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.666,1.0,1.666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.666,1.0,1.666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,2.5,1.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,2.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,2.5,1.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,2.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,0.75,0.75,0.75,0.0,0.0,3.5,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,0.75,0.75,0.75,0.0,0.0,-3.5,0.0,0.0,1.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.4,1.4,1.4,-5.2,0.0,0.0,0.7071,0.0,-0.7071,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.4,1.4,1.4,5.2,0.0,0.0,0.7071,0.0,0.7071,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,2.0,2.0,2.0,0.0,0.0,7.65,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,2.0,2.0,2.0,0.0,0.0,-7.65,0.0,0.0,1.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-1.0,0.586,4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,0.586,4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,1.0,0.586,4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-1.0,-0.586,4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,-0.586,4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,1.0,-0.586,4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-1.0,0.586,-4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,0.586,-4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,1.0,0.586,-4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-1.0,-0.586,-4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,0.0,-0.586,-4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,1.0,-0.586,-4.75,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-7.125,0.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-7.125,-0.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,7.125,0.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,7.125,-0.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-7.125,1.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,-7.125,-1.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,7.125,1.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,-1,1,1.0,1.0,1.0,7.125,-1.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Soul-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,1,1.0,1.0,1.0,0.0,0.0,0.477716,1.0,0.0,0.0,0.0,0.01,5,300.0,0.0,0.0,0.01,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,1,1.0,1.0,1.0,0.349,0.0,0.608711,0.0,0.0,0.0,1.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,1,1.0,1.0,1.0,-0.349,0.0,0.608711,1.0,0.0,0.0,0.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.95,0.0,0.72,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.95,0.0,1.28,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.95,0.0,1.84,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.95,0.0,2.4,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.95,0.0,2.96,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,1,1.0,1.0,1.0,0.95,0.0,3.332952,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,1,1.0,1.0,1.0,0.95,0.0,4.244,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,1,1.0,1.0,1.0,0.95,0.0,4.779798,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,-0.95,0.0,0.72,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,-0.95,0.0,1.28,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,-0.95,0.0,1.84,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,-0.95,0.0,2.4,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,-0.95,0.0,2.96,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,1,1.0,1.0,1.0,-0.95,0.0,3.332952,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,1,1.0,1.0,1.0,-0.95,0.0,4.244,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,1,1.0,1.0,1.0,-0.95,0.0,4.779798,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.0,0.95,0.72,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.0,0.95,1.28,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.0,0.95,1.84,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.0,0.95,2.4,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.0,0.95,2.96,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,1,1.0,1.0,1.0,0.0,0.95,3.332952,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.0,-0.95,0.72,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.0,-0.95,1.28,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.0,-0.95,1.84,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.0,-0.95,2.4,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,0,1.0,1.0,1.0,0.0,-0.95,2.96,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,-1,1,1.0,1.0,1.0,0.0,-0.95,3.332952,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
TrailerAlpha-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
TrailerAlpha-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
