Name,HullIndexParent,ScaleX,ScaleY,ScaleZ,PositionX,PositionY,PositionZ,OrientationW,OrientationX,OrientationY,OrientationZ,LocalDirectionX,LocalDirectionY,LocalDirectionZ,Fitness
Vermis-mutated,7,0.264,0.264,0.264,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.88
Vermis-mutated,8,0.87,1.13,1.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.87
Vermis-mutated,0,0.85,1.15,1.0,0.0,0.0,1.15,1.15,0.0,0.0,0.0,0.0,0.0,0.85,0.85
Vermis-mutated,3,0.33599999999999997,0.33599999999999997,0.264,-0.47,0.0,0.0,0.88,0.0,0.0,0.0,-1.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.1,0.0,0.0,0.0,0.9,0.0,0.0,0.9
Vermis-mutated,5,0.255,0.255,0.3,-0.544,0.0,0.0,1.15,0.0,0.0,0.0,-1.0,0.0,0.0,0.85
Vermis-mutated,5,0.33599999999999997,0.264,0.264,0.7168,0.0,0.0,1.12,0.0,0.0,0.0,1.12,0.0,0.0,0.88
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.12,0.0,0.0,0.0,-1.12,0.0,0.0,0.88
Vermis-mutated,7,0.267,0.33299999999999996,0.267,0.8366,0.0,0.0,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.89
Vermis-mutated,8,1.12,1.0,0.88,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.88,0.88
Vermis-mutated,0,1.13,1.13,1.13,0.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,1.13,0.87
Vermis-mutated,3,0.3,0.33299999999999996,0.267,-0.47,0.0,0.0,0.89,0.0,0.0,0.0,-1.11,0.0,0.0,0.89
Vermis-mutated,3,0.27,0.27,0.32999999999999996,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.1,0.0,0.0,0.9
Vermis-mutated,5,0.33599999999999997,0.3,0.3,-0.64,0.0,0.0,1.12,0.0,0.0,0.0,-0.88,0.0,0.0,0.88
Vermis-mutated,5,0.34199999999999997,0.258,0.3,0.7296,0.0,0.0,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.86
Vermis-mutated,7,0.33299999999999996,0.33299999999999996,0.33299999999999996,-0.94,0.0,0.0,1.11,0.0,0.0,0.0,-1.11,0.0,0.0,0.89
Vermis-mutated,7,0.3,0.267,0.267,1.0433999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.89
Vermis-mutated,8,1.0,1.13,1.13,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.13,0.87
Vermis-mutated,0,0.88,1.0,1.12,0.0,0.0,1.12,0.88,0.0,0.0,0.0,0.0,0.0,1.0,0.88
